@relation 'adult-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.instance.RemovePercentage-P25.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R2,8-9,11,13'

@attribute age numeric
@attribute education {Bachelors,Some-college,11th,HS-grad,Prof-school,Assoc-acdm,Assoc-voc,9th,7th-8th,12th,Masters,1st-4th,10th,Doctorate,5th-6th,Preschool}
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Priv-house-serv,Protective-serv,Armed-Forces}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute capital-gain numeric
@attribute hours-per-week numeric
@attribute class {>50K,<=50K}

@data
0.123288,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,0,0.602041,<=50K
0.09589,HS-grad,0.533333,Never-married,Machine-op-inspct,Own-child,0,0.397959,<=50K
0.246575,HS-grad,0.533333,Married-spouse-absent,Other-service,Unmarried,0,0.193878,<=50K
0.273973,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,0.051781,0.755102,>50K
0.342466,HS-grad,0.533333,Divorced,Machine-op-inspct,Not-in-family,0,0.397959,<=50K
0.273973,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Wife,0,0.397959,>50K
0.273973,HS-grad,0.533333,Never-married,Exec-managerial,Not-in-family,0,0.5,<=50K
0.150685,Masters,0.866667,Never-married,Exec-managerial,Not-in-family,0,0.806122,<=50K
0.068493,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,0,0.397959,<=50K
0.09589,11th,0.4,Never-married,Adm-clerical,Not-in-family,0,0.397959,<=50K
0.383562,Some-college,0.6,Married-civ-spouse,Adm-clerical,Husband,0,0.397959,>50K
0.164384,HS-grad,0.533333,Never-married,Craft-repair,Not-in-family,0,0.5,>50K
0.082192,Some-college,0.6,Never-married,Adm-clerical,Own-child,0,0.244898,<=50K
0.09589,Bachelors,0.8,Never-married,Exec-managerial,Not-in-family,0,0.397959,<=50K
0.109589,Assoc-acdm,0.733333,Never-married,Prof-specialty,Own-child,0,0.397959,<=50K
0.561644,HS-grad,0.533333,Divorced,Sales,Other-relative,0,0.316327,<=50K
0.150685,Assoc-voc,0.666667,Never-married,Sales,Not-in-family,0,0.602041,<=50K
0.561644,HS-grad,0.533333,Widowed,Sales,Not-in-family,0,0.346939,>50K
0.013699,11th,0.4,Never-married,Other-service,Own-child,0,0.153061,<=50K
0.575342,7th-8th,0.2,Married-civ-spouse,Protective-serv,Husband,0,0.397959,<=50K
0.30137,HS-grad,0.533333,Divorced,Adm-clerical,Unmarried,0,0.397959,<=50K
0.493151,Some-college,0.6,Married-civ-spouse,Sales,Husband,0,0.5,>50K
0.506849,Prof-school,0.933333,Never-married,Prof-specialty,Other-relative,0,0.653061,<=50K
0.465753,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,0,0.5,>50K
0.575342,Masters,0.866667,Married-civ-spouse,Sales,Husband,0.072981,0.55102,>50K
0.342466,HS-grad,0.533333,Never-married,Protective-serv,Not-in-family,0,0.397959,>50K
0.260274,Some-college,0.6,Married-civ-spouse,Adm-clerical,Wife,0,0.397959,<=50K
0.273973,Some-college,0.6,Never-married,Adm-clerical,Not-in-family,0,0.602041,<=50K
0.205479,Some-college,0.6,Never-married,Handlers-cleaners,Own-child,0,0.397959,<=50K
0.287671,HS-grad,0.533333,Married-civ-spouse,Tech-support,Husband,0,0.5,<=50K
0.027397,HS-grad,0.533333,Separated,Adm-clerical,Own-child,0,0.295918,<=50K
0.520548,Bachelors,0.8,Widowed,Prof-specialty,Not-in-family,0,0.479592,<=50K
0.178082,HS-grad,0.533333,Never-married,Craft-repair,Not-in-family,0,0.397959,<=50K
0.136986,Some-college,0.6,Married-civ-spouse,Prof-specialty,Husband,0,0.5,>50K
0.657534,HS-grad,0.533333,Married-civ-spouse,?,Husband,0,0.244898,<=50K
0.369863,Bachelors,0.8,Never-married,Exec-managerial,Not-in-family,0,0.040816,<=50K
0.082192,5th-6th,0.133333,Never-married,?,Not-in-family,0,0.5,<=50K
0.205479,Bachelors,0.8,Married-civ-spouse,Machine-op-inspct,Husband,0,0.5,<=50K
0.589041,HS-grad,0.533333,Married-spouse-absent,Other-service,Unmarried,0,0.193878,<=50K
0.150685,HS-grad,0.533333,Never-married,Machine-op-inspct,Not-in-family,0,0.397959,<=50K
0.369863,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,0,0.397959,<=50K
0.164384,HS-grad,0.533333,Never-married,Handlers-cleaners,Not-in-family,0,0.153061,<=50K
0.547945,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,0,0.397959,<=50K
0.328767,Some-college,0.6,Divorced,Transport-moving,Not-in-family,0,0.602041,<=50K
0.232877,11th,0.4,Married-civ-spouse,Transport-moving,Husband,0,0.602041,<=50K
0.369863,Some-college,0.6,Divorced,Exec-managerial,Unmarried,0,0.418367,<=50K
0.369863,Bachelors,0.8,Divorced,Transport-moving,Not-in-family,0,0.397959,<=50K
0.547945,1st-4th,0.066667,Married-civ-spouse,Handlers-cleaners,Husband,0,0.214286,<=50K
0.273973,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,0,0.295918,<=50K
0.246575,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,0,0.153061,>50K
0.465753,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,1,0.5,>50K
0.136986,Some-college,0.6,Never-married,Exec-managerial,Not-in-family,0,0.44898,<=50K
0.328767,Some-college,0.6,Married-civ-spouse,Adm-clerical,Wife,0.03103,0.397959,>50K
0.150685,Bachelors,0.8,Never-married,?,Not-in-family,0,0.071429,<=50K
0.273973,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,0,0.602041,<=50K
0.013699,Some-college,0.6,Never-married,Other-service,Own-child,0,0.071429,<=50K
0.09589,7th-8th,0.2,Never-married,Tech-support,Unmarried,0,0.193878,<=50K
0.493151,12th,0.466667,Married-civ-spouse,Adm-clerical,Wife,0,0.397959,<=50K
0.315068,HS-grad,0.533333,Divorced,Machine-op-inspct,Not-in-family,0,0.479592,<=50K
0.506849,Some-college,0.6,Divorced,Machine-op-inspct,Not-in-family,0,0.602041,<=50K
0.068493,Some-college,0.6,Never-married,Prof-specialty,Not-in-family,0,0.397959,<=50K
0.369863,10th,0.333333,Married-spouse-absent,Adm-clerical,Unmarried,0,0.295918,<=50K
0.356164,Some-college,0.6,Divorced,Exec-managerial,Unmarried,0,0.44898,<=50K
0.561644,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Wife,0,0.193878,>50K
0.575342,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Wife,0,0.44898,>50K
0.191781,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,0,0.44898,>50K
0.246575,HS-grad,0.533333,Never-married,Machine-op-inspct,Own-child,0,0.397959,<=50K
0,10th,0.333333,Never-married,Sales,Own-child,0,0.193878,<=50K
0.383562,Some-college,0.6,Divorced,Prof-specialty,Unmarried,0,0.316327,<=50K
0.315068,Some-college,0.6,Divorced,Handlers-cleaners,Not-in-family,0,0.397959,<=50K
0.246575,HS-grad,0.533333,Married-civ-spouse,Handlers-cleaners,Husband,0,0.44898,<=50K
0.109589,Bachelors,0.8,Never-married,Tech-support,Not-in-family,0,0.44898,<=50K
0.561644,HS-grad,0.533333,Divorced,Handlers-cleaners,Not-in-family,0,0.397959,<=50K
0.30137,Some-college,0.6,Divorced,Handlers-cleaners,Not-in-family,0,0.5,>50K
0.712329,1st-4th,0.066667,Married-civ-spouse,?,Husband,0,0.336735,<=50K
0.082192,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,0,0.540816,<=50K
0.205479,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,0,0.397959,<=50K
0.424658,Assoc-acdm,0.733333,Married-civ-spouse,Transport-moving,Husband,0,0.438776,<=50K
0.328767,Bachelors,0.8,Married-civ-spouse,Handlers-cleaners,Husband,0,0.397959,<=50K
0.780822,9th,0.266667,Widowed,Craft-repair,Not-in-family,0,0.091837,<=50K
0.356164,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,0,0.5,>50K
0.013699,Some-college,0.6,Never-married,Other-service,Own-child,0,0.193878,<=50K
0.09589,Bachelors,0.8,Never-married,Armed-Forces,Not-in-family,0,0.397959,<=50K
0.561644,Some-college,0.6,Married-civ-spouse,Adm-clerical,Wife,0,0.316327,<=50K
0.506849,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,0,0.397959,>50K
0.589041,7th-8th,0.2,Married-civ-spouse,Craft-repair,Husband,0,0.397959,<=50K
0.150685,Some-college,0.6,Married-civ-spouse,Farming-fishing,Husband,0,0.397959,<=50K
0.328767,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,0,0.397959,>50K
0.616438,Some-college,0.6,Married-civ-spouse,?,Husband,0,0.346939,>50K
0.136986,Some-college,0.6,Divorced,Adm-clerical,Unmarried,0,0.397959,<=50K
0.178082,Some-college,0.6,Divorced,Other-service,Own-child,0,0.193878,<=50K
0.630137,Bachelors,0.8,Divorced,Craft-repair,Not-in-family,0,0.346939,<=50K
0.219178,HS-grad,0.533333,Never-married,Sales,Not-in-family,0.03325,0.5,<=50K
0.232877,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,0,0.44898,<=50K
0.041096,9th,0.266667,Never-married,?,Own-child,0,0.397959,<=50K
0.465753,HS-grad,0.533333,Married-civ-spouse,Protective-serv,Husband,0,0.397959,<=50K
0.054795,10th,0.333333,Never-married,Other-service,Own-child,0,0.244898,<=50K
0.452055,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,0,0.397959,>50K
0.356164,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,0,0.397959,<=50K
0.136986,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,0.02885,0.397959,<=50K
0.027397,HS-grad,0.533333,Never-married,Adm-clerical,Own-child,0,0.397959,<=50K
0.041096,HS-grad,0.533333,Never-married,?,Not-in-family,0,0.428571,<=50K
0,12th,0.466667,Never-married,Other-service,Own-child,0,0.05102,<=50K
0.410959,Assoc-acdm,0.733333,Divorced,Transport-moving,Not-in-family,0,0.397959,<=50K
0.109589,Bachelors,0.8,Never-married,Adm-clerical,Other-relative,0,0.397959,<=50K
0.739726,Masters,0.866667,Never-married,Other-service,Not-in-family,0,0.193878,<=50K
0.054795,HS-grad,0.533333,Never-married,Machine-op-inspct,Own-child,0,0.397959,<=50K
0.712329,11th,0.4,Married-civ-spouse,?,Husband,0,0.479592,<=50K
0.424658,Assoc-acdm,0.733333,Married-civ-spouse,Machine-op-inspct,Husband,0,0.397959,<=50K
0.547945,7th-8th,0.2,Widowed,Sales,Other-relative,0,0.020408,<=50K
0.561644,Some-college,0.6,Married-civ-spouse,Farming-fishing,Husband,0,0.397959,>50K
0.232877,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Other-relative,0,0.193878,<=50K
0.219178,Some-college,0.6,Married-civ-spouse,Handlers-cleaners,Husband,0,0.663265,<=50K
0.534247,5th-6th,0.133333,Married-civ-spouse,Other-service,Husband,0,0.397959,<=50K
0.315068,Masters,0.866667,Never-married,Prof-specialty,Not-in-family,0,0.397959,<=50K
0.150685,HS-grad,0.533333,Never-married,Other-service,Not-in-family,0,0.316327,<=50K
0.342466,Masters,0.866667,Married-civ-spouse,Sales,Husband,0,0.397959,<=50K
0.027397,Some-college,0.6,Never-married,?,Own-child,0,0.193878,<=50K
0.328767,Assoc-voc,0.666667,Divorced,Tech-support,Not-in-family,0.03325,0.397959,<=50K
0.150685,HS-grad,0.533333,Never-married,Adm-clerical,Own-child,0,0.346939,<=50K
0.315068,10th,0.333333,Divorced,Machine-op-inspct,Not-in-family,0,0.346939,<=50K
0.082192,Some-college,0.6,Never-married,Machine-op-inspct,Own-child,0,0.295918,<=50K
0.39726,HS-grad,0.533333,Married-civ-spouse,?,Wife,0,0.397959,>50K
0.30137,Masters,0.866667,Never-married,Sales,Not-in-family,0,0.5,>50K
0.30137,Bachelors,0.8,Never-married,Sales,Not-in-family,0,0.5,<=50K
0.383562,HS-grad,0.533333,Never-married,Handlers-cleaners,Not-in-family,0,0.397959,<=50K
0.054795,Some-college,0.6,Never-married,?,Own-child,0,0.346939,<=50K
0.452055,Some-college,0.6,Divorced,Sales,Not-in-family,0,0.397959,<=50K
0.219178,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Husband,0,0.397959,<=50K
0.232877,11th,0.4,Married-civ-spouse,Machine-op-inspct,Own-child,0,0.397959,<=50K
0.520548,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,0,0.316327,<=50K
0.616438,HS-grad,0.533333,Widowed,Adm-clerical,Unmarried,0,0.397959,<=50K
0.191781,Bachelors,0.8,Married-civ-spouse,Sales,Husband,0,0.397959,<=50K
0.246575,9th,0.266667,Married-civ-spouse,Craft-repair,Husband,0,0.397959,<=50K
0.178082,HS-grad,0.533333,Separated,Craft-repair,Not-in-family,0,0.397959,<=50K
0.547945,Some-college,0.6,Married-civ-spouse,Sales,Husband,0,0.5,>50K
0.452055,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,0,0.55102,>50K
0.465753,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,0,0.5,<=50K
0.410959,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,0.04386,0.44898,>50K
0.273973,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,0,0.44898,>50K
0.561644,7th-8th,0.2,Married-civ-spouse,Transport-moving,Husband,0,0.397959,<=50K
0.30137,Bachelors,0.8,Divorced,Exec-managerial,Unmarried,0,0.5,>50K
0.232877,Some-college,0.6,Never-married,Machine-op-inspct,Not-in-family,0,0.397959,>50K
0.383562,HS-grad,0.533333,Separated,Adm-clerical,Unmarried,0,0.377551,<=50K
0.027397,Some-college,0.6,Never-married,?,Own-child,0,0.397959,<=50K
0.342466,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,1,0.397959,>50K
0.315068,Assoc-voc,0.666667,Divorced,Tech-support,Not-in-family,0.03325,0.397959,<=50K
0.30137,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,0,0.5,>50K
0.260274,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,0,0.397959,>50K
0.534247,HS-grad,0.533333,Divorced,Adm-clerical,Other-relative,0,0.346939,<=50K
0.027397,Some-college,0.6,Never-married,?,Other-relative,0,0.142857,<=50K
0.273973,Some-college,0.6,Married-civ-spouse,Handlers-cleaners,Husband,0,0.397959,>50K
0.589041,HS-grad,0.533333,Married-civ-spouse,Other-service,Husband,0,0.397959,<=50K
0.534247,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,0,0.397959,>50K
0.465753,7th-8th,0.2,Married-civ-spouse,Exec-managerial,Husband,0.03908,0.469388,<=50K
0.232877,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,0,0.357143,<=50K
0.082192,Some-college,0.6,Never-married,?,Own-child,0,0.091837,<=50K
0.027397,HS-grad,0.533333,Never-married,Farming-fishing,Own-child,0,0.295918,<=50K
0.273973,HS-grad,0.533333,Never-married,Exec-managerial,Unmarried,0,0.397959,<=50K
0.561644,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,0,0.397959,>50K
0.219178,11th,0.4,Never-married,Adm-clerical,Not-in-family,0,0.346939,<=50K
0.30137,Bachelors,0.8,Never-married,Exec-managerial,Not-in-family,0,0.397959,>50K
0.260274,HS-grad,0.533333,Never-married,Adm-clerical,Not-in-family,0.04865,0.397959,<=50K
0.123288,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,0,0.397959,<=50K
0.068493,Assoc-voc,0.666667,Never-married,Tech-support,Own-child,0,0.357143,<=50K
0.205479,Masters,0.866667,Never-married,Adm-clerical,Not-in-family,0,0.397959,<=50K
0,11th,0.4,Never-married,Sales,Unmarried,0,0.142857,<=50K
0.547945,Some-college,0.6,Divorced,?,Not-in-family,0,0.397959,<=50K
0.69863,7th-8th,0.2,Widowed,Other-service,Unmarried,0,0.193878,<=50K
0.726027,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,0.03432,0.397959,<=50K
0.178082,HS-grad,0.533333,Never-married,Farming-fishing,Own-child,0,0.397959,<=50K
0.027397,Some-college,0.6,Never-married,Adm-clerical,Other-relative,0,0.142857,<=50K
0.465753,HS-grad,0.533333,Married-civ-spouse,Prof-specialty,Husband,0,0.397959,<=50K
0.027397,Some-college,0.6,Never-married,Adm-clerical,Other-relative,0,0.295918,<=50K
0.410959,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,0,0.397959,<=50K
0.328767,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,0.076881,0.55102,>50K
0.260274,Some-college,0.6,Married-civ-spouse,Machine-op-inspct,Husband,0,0.397959,>50K
0.178082,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,0,0.397959,>50K
0.123288,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,0,0.44898,<=50K
0.328767,Bachelors,0.8,Divorced,Prof-specialty,Not-in-family,0,0.193878,<=50K
0.109589,Some-college,0.6,Married-civ-spouse,Adm-clerical,Husband,0,0.44898,<=50K
0.616438,9th,0.266667,Married-civ-spouse,Other-service,Husband,0,0.397959,<=50K
0.082192,Masters,0.866667,Never-married,Prof-specialty,Not-in-family,0,0.397959,<=50K
0.123288,Bachelors,0.8,Never-married,?,Unmarried,0,0.091837,<=50K
0.109589,HS-grad,0.533333,Never-married,Sales,Own-child,0.068491,0.397959,<=50K
0.178082,Bachelors,0.8,Never-married,Sales,Not-in-family,0,0.44898,<=50K
0.424658,HS-grad,0.533333,Never-married,Handlers-cleaners,Not-in-family,0,0.397959,<=50K
0.041096,HS-grad,0.533333,Never-married,Other-service,Other-relative,0,0.397959,<=50K
0.465753,Some-college,0.6,Married-civ-spouse,Exec-managerial,Wife,0,0.142857,>50K
0.027397,Some-college,0.6,Never-married,Handlers-cleaners,Own-child,0,0.091837,<=50K
0.191781,HS-grad,0.533333,Never-married,Machine-op-inspct,Not-in-family,0,0.397959,<=50K
0.260274,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,0.072981,0.5,>50K
0.054795,Some-college,0.6,Never-married,?,Own-child,0,0.397959,<=50K
0.315068,HS-grad,0.533333,Never-married,Sales,Own-child,0,0.397959,<=50K
0.178082,11th,0.4,Never-married,Farming-fishing,Own-child,0,0.397959,<=50K
0.150685,Some-college,0.6,Never-married,Craft-repair,Not-in-family,0,0.397959,<=50K
0.547945,9th,0.266667,Married-civ-spouse,Craft-repair,Husband,0,0.397959,>50K
0.013699,11th,0.4,Never-married,Sales,Own-child,0,0.142857,<=50K
0.506849,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,0,0.397959,>50K
0.205479,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,0,0.397959,<=50K
0.479452,Masters,0.866667,Never-married,Prof-specialty,Not-in-family,0,0.397959,<=50K
0.136986,HS-grad,0.533333,Separated,Machine-op-inspct,Unmarried,0,0.397959,<=50K
0.383562,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,0,0.479592,<=50K
0.013699,Some-college,0.6,Never-married,Other-service,Own-child,0,0.193878,<=50K
0.273973,HS-grad,0.533333,Never-married,Craft-repair,Not-in-family,0,0.346939,<=50K
0.479452,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,0,0.397959,>50K
0.575342,9th,0.266667,Never-married,Other-service,Not-in-family,0,0.5,<=50K
0.136986,Assoc-voc,0.666667,Never-married,Machine-op-inspct,Not-in-family,0,0.397959,<=50K
0.356164,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,0,0.397959,<=50K
0.534247,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,0,0.397959,>50K
0.369863,Some-college,0.6,Married-civ-spouse,Farming-fishing,Husband,0,0.72449,<=50K
0.273973,Assoc-voc,0.666667,Never-married,Craft-repair,Not-in-family,0,0.44898,<=50K
0.150685,Assoc-voc,0.666667,Divorced,Exec-managerial,Not-in-family,0.105201,0.5,>50K
0.424658,HS-grad,0.533333,Separated,Other-service,Other-relative,0,0.244898,<=50K
0.561644,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,0,0.5,<=50K
0.164384,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,0,0.44898,<=50K
0.273973,Assoc-acdm,0.733333,Married-civ-spouse,Sales,Husband,0,0.397959,<=50K
0.246575,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,0,0.5,>50K
0.260274,Assoc-voc,0.666667,Divorced,Craft-repair,Not-in-family,0,0.377551,<=50K
0.479452,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Husband,0,0.479592,<=50K
0.178082,HS-grad,0.533333,Divorced,Transport-moving,Not-in-family,0,0.397959,<=50K
0.068493,9th,0.266667,Never-married,Craft-repair,Own-child,0,0.397959,<=50K
0.520548,Assoc-acdm,0.733333,Married-civ-spouse,Sales,Husband,0,0.602041,<=50K
0.60274,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Wife,0.150242,0.377551,>50K
0.219178,HS-grad,0.533333,Divorced,Handlers-cleaners,Unmarried,0,0.295918,<=50K
0.39726,Some-college,0.6,Married-civ-spouse,Sales,Husband,0,0.5,<=50K
0.643836,11th,0.4,Widowed,Tech-support,Unmarried,0,0.153061,<=50K
0.150685,10th,0.333333,Married-spouse-absent,Craft-repair,Unmarried,0,0.397959,<=50K
0.027397,HS-grad,0.533333,Never-married,Adm-clerical,Not-in-family,0,0.418367,<=50K
0.260274,HS-grad,0.533333,Separated,Adm-clerical,Not-in-family,0,0.397959,<=50K
0.356164,Bachelors,0.8,Married-civ-spouse,Craft-repair,Husband,0,0.397959,>50K
0.30137,Doctorate,1,Divorced,Adm-clerical,Other-relative,0,0.397959,<=50K
0.534247,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,0,0.418367,>50K
0.09589,Some-college,0.6,Never-married,Protective-serv,Own-child,0,0.397959,<=50K
0.315068,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,0,0.602041,<=50K
0.383562,Assoc-acdm,0.733333,Married-civ-spouse,Exec-managerial,Husband,0,0.5,>50K
0.534247,Masters,0.866667,Widowed,Prof-specialty,Not-in-family,0,0.397959,<=50K
0.39726,HS-grad,0.533333,Separated,Craft-repair,Unmarried,0,0.397959,<=50K
0.246575,Bachelors,0.8,Never-married,Prof-specialty,Own-child,0,0.397959,<=50K
0.260274,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,0,0.602041,>50K
0.452055,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,0,0.5,>50K
0.60274,7th-8th,0.2,Widowed,Other-service,Not-in-family,0,0.204082,<=50K
0.191781,Assoc-voc,0.666667,Never-married,Transport-moving,Own-child,0,0.602041,<=50K
0.630137,Some-college,0.6,Married-civ-spouse,Prof-specialty,Husband,0,0.397959,<=50K
0.328767,Assoc-voc,0.666667,Married-civ-spouse,Exec-managerial,Husband,0,0.397959,<=50K
0.424658,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,0,0.397959,<=50K
0.383562,HS-grad,0.533333,Divorced,Sales,Not-in-family,0,0.346939,<=50K
0.09589,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,0,0.397959,<=50K
0.232877,Some-college,0.6,Divorced,Prof-specialty,Not-in-family,0,0.397959,>50K
0.136986,Bachelors,0.8,Never-married,Sales,Not-in-family,0,0.397959,<=50K
0.123288,Assoc-voc,0.666667,Never-married,Craft-repair,Own-child,0,0.479592,<=50K
0.136986,HS-grad,0.533333,Never-married,Handlers-cleaners,Own-child,0,0.397959,<=50K
0.520548,Assoc-voc,0.666667,Married-civ-spouse,Exec-managerial,Husband,0,0.397959,<=50K
0.287671,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,0,0.397959,>50K
0.191781,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Wife,0,0.397959,>50K
0.465753,Assoc-acdm,0.733333,Married-civ-spouse,Sales,Husband,0,0.397959,>50K
0.534247,12th,0.466667,Married-civ-spouse,Prof-specialty,Husband,0,0.397959,>50K
0.30137,Assoc-acdm,0.733333,Married-civ-spouse,Machine-op-inspct,Husband,0,0.397959,<=50K
0.452055,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,0,0.397959,>50K
0.232877,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,0,0.397959,<=50K
0.369863,HS-grad,0.533333,Divorced,Sales,Not-in-family,0.03674,0.5,<=50K
0.054795,HS-grad,0.533333,Never-married,Protective-serv,Own-child,0,0.397959,<=50K
0.273973,Some-college,0.6,Married-civ-spouse,Machine-op-inspct,Husband,0,0.704082,<=50K
0.232877,10th,0.333333,Divorced,?,Not-in-family,0,0.397959,<=50K
0.013699,12th,0.466667,Never-married,Adm-clerical,Not-in-family,0,0.295918,<=50K
0.232877,HS-grad,0.533333,Married-civ-spouse,?,Husband,0.02885,0.806122,<=50K
0.287671,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,0,0.653061,>50K
0.027397,HS-grad,0.533333,Never-married,Adm-clerical,Own-child,0,0.112245,<=50K
0.39726,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,0,0.397959,<=50K
